Observation,Label,Prediction,Explanation
97,False,0.27781906645937887,No Explanation
98,True,0.36122162385267353,No Explanation
99,False,0.08638892904609331,No Explanation
100,True,0.5907226366479363,purpose
100,True,0.5907226366479363,dti
101,False,0.32627260298865896,No Explanation
102,False,0.15171095030947057,No Explanation
103,False,0.30442824782061506,No Explanation
104,True,0.4752443510233639,No Explanation
105,True,0.18853772156541124,No Explanation
106,False,0.09025532653662867,No Explanation
107,False,0.1585208436968058,No Explanation
108,False,0.11271384034874243,No Explanation
109,False,0.37850631801330353,No Explanation
110,False,0.08101217191093582,No Explanation
111,False,0.10341607776358501,No Explanation
112,False,0.052276324667288036,No Explanation
113,True,0.15596351692294666,No Explanation
114,False,0.2134462949657665,No Explanation
115,False,0.07938732297049803,No Explanation
116,False,0.09807301347673365,No Explanation
117,False,0.056957073509464655,No Explanation
118,False,0.0909286875260511,No Explanation
119,False,0.03191228320308678,No Explanation
120,False,0.08954606733752535,No Explanation
121,False,0.2807093977398717,No Explanation
122,False,0.1969539817760045,No Explanation
123,False,0.24957381437303439,No Explanation
124,False,0.2645755837960598,No Explanation
125,False,0.23187170945198265,No Explanation
126,False,0.2118050346501156,No Explanation
127,False,0.3159702787425558,No Explanation
128,False,0.19688161400162651,No Explanation
129,False,0.19066476472483884,No Explanation
130,False,0.05146904131764978,No Explanation
131,False,0.13856874068676403,No Explanation
132,False,0.1034675924255407,No Explanation
133,False,0.19017550943521225,No Explanation
134,False,0.276330884573512,No Explanation
135,False,0.2164483278680108,No Explanation
136,False,0.5064225856537337,No Explanation
137,False,0.19996317161626584,No Explanation
138,False,0.19777039370641963,No Explanation
139,False,0.3094637449389437,No Explanation
140,False,0.16337871545486407,No Explanation
141,False,0.36982597485597735,No Explanation
142,False,0.38070430117746323,No Explanation
143,False,0.13270640075504628,No Explanation
144,True,0.25648040365112723,No Explanation
145,False,0.3066742413181959,No Explanation
146,True,0.24343942566888102,No Explanation
147,False,0.06670566867251423,No Explanation
148,False,0.12345931955185423,No Explanation
149,False,0.11493948701325585,No Explanation
150,True,0.27191619271610074,No Explanation
151,False,0.09222317171124461,No Explanation
152,False,0.20545454472247238,No Explanation
153,True,0.11611680566218983,No Explanation
154,False,0.31784818023931505,No Explanation
155,False,0.035307812618265356,No Explanation
156,False,0.0763539092419017,No Explanation
157,False,0.2605430066905353,No Explanation
158,False,0.05629886503981165,No Explanation
159,True,0.2711292705239815,No Explanation
160,False,0.2906280516973921,No Explanation
161,False,0.1649161641529405,No Explanation
162,False,0.24671351523207646,No Explanation
163,False,0.332070151640556,No Explanation
164,False,0.1185770973719283,No Explanation
165,True,0.14483394418185927,No Explanation
166,False,0.3550336282272589,No Explanation
167,False,0.16055866391514373,No Explanation
168,True,0.27437406746147586,No Explanation
169,True,0.059085034904965285,No Explanation
170,True,0.1810936900004755,No Explanation
171,False,0.23860018812120024,No Explanation
172,True,0.10733300759073626,No Explanation
173,False,0.2817359758058223,No Explanation
174,False,0.1394173051421884,No Explanation
175,False,0.07776381095317175,No Explanation
176,False,0.19566332288750735,No Explanation
177,False,0.06309876168538683,No Explanation
178,False,0.08780865621219877,No Explanation
179,False,0.21106481497636362,No Explanation
180,False,0.13001740363220554,No Explanation
181,False,0.16793520451909635,No Explanation
182,False,0.06392639236369477,No Explanation
183,False,0.24975720328889567,No Explanation
184,False,0.08211978314710806,No Explanation
185,False,0.29484494725210064,No Explanation
186,False,0.4057592207499979,No Explanation
187,False,0.07369002031112619,No Explanation
188,False,0.19807105583847076,No Explanation
189,False,0.06909978506898094,No Explanation
190,False,0.04348600810022373,No Explanation
191,False,0.06915981163360298,No Explanation
192,False,0.1328453905850227,No Explanation
193,False,0.04078036745519638,No Explanation
194,False,0.10737614804426021,No Explanation
195,False,0.2561121249215945,No Explanation
196,False,0.1969535400069694,No Explanation
197,False,0.20461155095226116,No Explanation
198,False,0.10304674642400233,No Explanation
199,False,0.07731607734367797,No Explanation
200,False,0.09238063834066765,No Explanation
201,True,0.23284354626823545,No Explanation
202,False,0.22629843168241529,No Explanation
203,False,0.036633325637542694,No Explanation
204,True,0.16886251595692892,No Explanation
205,False,0.10172933187876382,No Explanation
206,False,0.07527235324326643,No Explanation
207,False,0.04818366397306376,No Explanation
208,False,0.29961242826647194,No Explanation
209,False,0.031191713926133312,No Explanation
210,True,0.17411536765343058,No Explanation
211,False,0.05627131882672215,No Explanation
212,False,0.12897564895015368,No Explanation
213,False,0.13983937043947772,No Explanation
214,True,0.06739264896731155,No Explanation
215,False,0.18034077925829065,No Explanation
216,False,0.02821756440030546,No Explanation
217,False,0.30725969722059754,No Explanation
218,False,0.12400926229234686,No Explanation
219,False,0.296179209889598,No Explanation
220,True,0.19264455945364753,No Explanation
221,False,0.23090005611821415,No Explanation
222,False,0.08661892955388825,No Explanation
223,False,0.14858157391988297,No Explanation
224,False,0.12161725802767864,No Explanation
225,False,0.041933526724435524,No Explanation
226,True,0.45568710127568546,No Explanation
227,False,0.173442287390075,No Explanation
228,False,0.13669397997882224,No Explanation
229,False,0.190216864947595,No Explanation
230,False,0.17758347783937803,No Explanation
231,False,0.172751777525464,No Explanation
232,False,0.12766257301421755,No Explanation
233,False,0.10152921462663654,No Explanation
234,True,0.07364861191215528,No Explanation
235,False,0.241436420820986,No Explanation
236,False,0.09898392145329807,No Explanation
237,False,0.24358428564319434,No Explanation
238,False,0.2853839301202148,No Explanation
239,False,0.21100732786763243,No Explanation
240,True,0.2223574497455076,No Explanation
241,True,0.0820014148685054,No Explanation
242,False,0.33861661562121226,No Explanation
243,False,0.10649428369149873,No Explanation
244,True,0.2694332506050872,No Explanation
245,False,0.0775922174250458,No Explanation
246,False,0.11459551044704507,No Explanation
247,True,0.06560903489340754,No Explanation
248,True,0.21050633870517943,No Explanation
249,True,0.26530999062691724,No Explanation
250,False,0.09292178389840024,No Explanation
251,False,0.049502450866448534,No Explanation
252,False,0.06535401083898917,No Explanation
253,False,0.16360631577932436,No Explanation
254,False,0.3165612816952201,No Explanation
255,False,0.2853223779185207,No Explanation
256,False,0.3156262734142141,No Explanation
257,True,0.10029843113657919,No Explanation
258,False,0.15440108038304018,No Explanation
259,False,0.17716645696404723,No Explanation
260,True,0.2043814641295401,No Explanation
261,False,0.08360935317240907,No Explanation
262,False,0.17777328431331083,No Explanation
263,False,0.3980659890267508,No Explanation
264,False,0.10963507176009399,No Explanation
265,True,0.07789437116529639,No Explanation
266,False,0.06941964824892295,No Explanation
267,False,0.11598272945281364,No Explanation
268,False,0.12435677438504855,No Explanation
269,False,0.33661267715998483,No Explanation
270,True,0.09279521499199578,No Explanation
271,False,0.39518148047878876,No Explanation
272,False,0.286277696028113,No Explanation
273,False,0.09403420776691913,No Explanation
274,True,0.14179940674765718,No Explanation
275,False,0.04970177062444627,No Explanation
276,False,0.33082423984629494,No Explanation
277,False,0.19303742353104375,No Explanation
278,False,0.26253170416176885,No Explanation
279,False,0.028508477827197364,No Explanation
280,False,0.0861590791587666,No Explanation
281,False,0.16829222533230187,No Explanation
282,False,0.027143062775311085,No Explanation
283,False,0.06568279074044135,No Explanation
284,False,0.1026145158783049,No Explanation
285,False,0.5115573608483801,No Explanation
286,False,0.09772394389915215,No Explanation
287,True,0.02548490316367497,No Explanation
288,False,0.05016510714645964,No Explanation
289,False,0.12102821300932756,No Explanation
290,True,0.153768491325984,No Explanation
291,False,0.15752687423254627,No Explanation
292,False,0.09107568106060818,No Explanation
293,False,0.12136476050670396,No Explanation
294,False,0.06842492307557277,No Explanation
295,False,0.03952021122148183,No Explanation
296,False,0.12766465211163125,No Explanation
297,False,0.14715575699599565,No Explanation
298,False,0.1641046819041674,No Explanation
299,False,0.1912005621344004,No Explanation
300,False,0.09359467512384576,No Explanation
301,False,0.07877144574394558,No Explanation
302,False,0.16791194340578897,No Explanation
303,False,0.09974717330374085,No Explanation
304,False,0.12733190459641802,No Explanation
305,True,0.19606293295958033,No Explanation
306,False,0.03798021385606455,No Explanation
307,False,0.07463772151326682,No Explanation
308,True,0.10587769830939359,No Explanation
309,False,0.09303517735319235,No Explanation
310,False,0.425342046858324,No Explanation
311,False,0.16733028698510052,No Explanation
312,False,0.20882916593694273,No Explanation
313,True,0.35291302399269403,No Explanation
314,False,0.13953931070549766,No Explanation
315,True,0.33353067164106814,No Explanation
316,False,0.11057690036701016,No Explanation
317,False,0.08600769910009773,No Explanation
318,False,0.04597960903453108,No Explanation
319,False,0.05612755429958086,No Explanation
320,False,0.5835285172737932,purpose
320,False,0.5835285172737932,emp_length
321,False,0.1953994359048553,No Explanation
322,False,0.0434591855617806,No Explanation
323,True,0.18084583251982936,No Explanation
324,False,0.09451217702637701,No Explanation
325,False,0.15613916461474864,No Explanation
326,False,0.1705557661780097,No Explanation
327,False,0.1704713839069639,No Explanation
328,True,0.23009541318090468,No Explanation
329,False,0.40302398156672836,No Explanation
330,False,0.12820781229943232,No Explanation
331,False,0.14251158764543093,No Explanation
332,True,0.11999633290387784,No Explanation
333,True,0.2907021801597229,No Explanation
334,False,0.051514454876881284,No Explanation
335,False,0.10969248445865726,No Explanation
336,False,0.15961423585108556,No Explanation
337,False,0.06432642778071827,No Explanation
338,False,0.12599835560214934,No Explanation
339,False,0.25898603202659926,No Explanation
340,True,0.12481739783193298,No Explanation
341,False,0.1916823077511001,No Explanation
342,False,0.1353435772711394,No Explanation
343,True,0.08403279554112433,No Explanation
344,False,0.09622674585407202,No Explanation
345,False,0.05094805260576151,No Explanation
346,False,0.43037193857581896,No Explanation
347,False,0.34756743265023754,No Explanation
348,True,0.5092416747336332,No Explanation
349,False,0.05413900976365627,No Explanation
350,False,0.07471261635325961,No Explanation
351,False,0.15864310403298612,No Explanation
352,False,0.2723699915317324,No Explanation
353,False,0.16881241284780496,No Explanation
354,False,0.0936239192677025,No Explanation
355,False,0.3263416506961988,No Explanation
356,False,0.4360847765483755,No Explanation
357,False,0.07495320838441658,No Explanation
358,False,0.05487606195393272,No Explanation
359,False,0.2290216132245831,No Explanation
360,False,0.17915344985237125,No Explanation
361,False,0.23613896418612465,No Explanation
362,False,0.013033219925177145,No Explanation
363,False,0.16347630996787504,No Explanation
364,False,0.2481242856645809,No Explanation
365,False,0.2210413840191192,No Explanation
366,False,0.23748750930086956,No Explanation
367,True,0.23103408274039536,No Explanation
368,False,0.10042696446931806,No Explanation
369,True,0.10245491514696546,No Explanation
370,False,0.20115416900766106,No Explanation
371,False,0.1264259153750794,No Explanation
372,False,0.08574495122122797,No Explanation
373,False,0.11660862277906192,No Explanation
374,False,0.11398733782103646,No Explanation
375,False,0.08369962688265778,No Explanation
376,True,0.23980941324607974,No Explanation
377,False,0.10763652907441375,No Explanation
378,False,0.27523852120576364,No Explanation
379,False,0.154784721277579,No Explanation
380,False,0.14222878096392957,No Explanation
381,False,0.13969848663032744,No Explanation
382,False,0.05672472483056682,No Explanation
383,False,0.04351036142558701,No Explanation
384,False,0.1474046572583527,No Explanation
385,False,0.12602905468565523,No Explanation
386,False,0.23281330656482785,No Explanation
387,False,0.27630433514736435,No Explanation
388,False,0.4592888412856385,No Explanation
389,False,0.06833173484049318,No Explanation
390,False,0.1868750980245436,No Explanation
391,False,0.25071097358552835,No Explanation
392,True,0.13883589600460636,No Explanation
393,True,0.2808872772665423,No Explanation
394,False,0.04027985618068322,No Explanation
395,False,0.12457564341930402,No Explanation
396,False,0.1056460935254064,No Explanation
397,False,0.18158604872672396,No Explanation
398,False,0.20652150827414184,No Explanation
399,False,0.1447935684741901,No Explanation
400,False,0.22088112874133442,No Explanation
401,False,0.5002692386876412,No Explanation
402,False,0.04750992132011128,No Explanation
403,False,0.23142111770545545,No Explanation
404,False,0.08909510294506227,No Explanation
405,False,0.428718361235426,No Explanation
406,False,0.4188846222809734,No Explanation
407,False,0.09334469261556634,No Explanation
408,False,0.09828686923497358,No Explanation
409,False,0.03980541106748326,No Explanation
410,True,0.1747130122024886,No Explanation
411,False,0.08147930776386633,No Explanation
412,True,0.3899173486617162,No Explanation
413,False,0.1277602555938866,No Explanation
414,False,0.2655606138147714,No Explanation
415,False,0.33748783457381465,No Explanation
416,False,0.2844467722260706,No Explanation
417,False,0.04030611346926875,No Explanation
418,False,0.09956105898869437,No Explanation
419,False,0.17720791875068098,No Explanation
420,False,0.07467944391743093,No Explanation
421,False,0.3910281868136347,No Explanation
422,False,0.26252621146745897,No Explanation
423,False,0.11456508896797749,No Explanation
424,False,0.05533768521430163,No Explanation
425,False,0.08441813789200295,No Explanation
426,False,0.09257594238368773,No Explanation
427,False,0.0663022160322398,No Explanation
428,False,0.14440176562352125,No Explanation
429,False,0.29502278897773104,No Explanation
430,False,0.15340491505813797,No Explanation
431,True,0.1864174694203069,No Explanation
432,False,0.06025602083093949,No Explanation
433,False,0.09794616999912335,No Explanation
434,False,0.325403659541889,No Explanation
435,False,0.09085965284108409,No Explanation
436,False,0.1474625349239427,No Explanation
437,False,0.06127349081217337,No Explanation
438,False,0.17194215367453894,No Explanation
439,False,0.09816483182946321,No Explanation
440,False,0.2461510372141582,No Explanation
441,False,0.04842556850313516,No Explanation
442,False,0.07984628082185766,No Explanation
443,True,0.03503345638854679,No Explanation
444,False,0.15697826343907767,No Explanation
445,False,0.2778094076583404,No Explanation
446,False,0.09149093235215734,No Explanation
447,True,0.09935939467363387,No Explanation
448,False,0.16274433364237945,No Explanation
449,False,0.11224294532635347,No Explanation
450,True,0.12567549911721893,No Explanation
451,False,0.07809124395086538,No Explanation
452,False,0.36544870356022735,No Explanation
453,False,0.16959930717440405,No Explanation
454,False,0.2263293622076692,No Explanation
455,False,0.17337252787243476,No Explanation
456,False,0.19858062095485107,No Explanation
457,False,0.17166811448413263,No Explanation
458,False,0.353864732189048,No Explanation
459,False,0.21643969010639072,No Explanation
460,False,0.2677718856123689,No Explanation
461,False,0.30223944302500344,No Explanation
462,False,0.05393181853815796,No Explanation
463,False,0.12370993444224707,No Explanation
464,True,0.12032935556428631,No Explanation
465,False,0.08948203348321232,No Explanation
466,True,0.5230956360410791,purpose
466,True,0.5230956360410791,dti
466,True,0.5230956360410791,open_acc
466,True,0.5230956360410791,loan_amnt
467,False,0.15215517356615163,No Explanation
468,False,0.06222106825080928,No Explanation
469,False,0.07854400621183477,No Explanation
470,False,0.360413786173792,No Explanation
471,False,0.19437245204891807,No Explanation
472,False,0.03942264516470581,No Explanation
473,False,0.1692447727462376,No Explanation
474,True,0.20745212368406094,No Explanation
475,False,0.12148025130164358,No Explanation
476,False,0.2532916459015156,No Explanation
477,False,0.2272606172014172,No Explanation
478,False,0.10252630905325265,No Explanation
479,False,0.03796114365461204,No Explanation
480,False,0.06798226012962105,No Explanation
481,True,0.3353254783272158,No Explanation
482,False,0.2011720333225376,No Explanation
483,False,0.1249465221450642,No Explanation
484,False,0.3191685989852289,No Explanation
485,False,0.254907600987064,No Explanation
486,False,0.16943772238862218,No Explanation
487,False,0.18211070406951063,No Explanation
488,False,0.3684883389255964,No Explanation
489,False,0.24816072842695996,No Explanation
490,False,0.4254588300680801,No Explanation
491,False,0.17808245027532654,No Explanation
492,False,0.2765944754002488,No Explanation
493,False,0.1313426241507231,No Explanation
494,False,0.1934628781291262,No Explanation
495,True,0.21379425669697566,No Explanation
496,False,0.47305380555288207,No Explanation
497,False,0.4105566548656698,No Explanation
498,False,0.1576964152585479,No Explanation
499,False,0.22688886102234324,No Explanation
500,False,0.0576846169282797,No Explanation
501,False,0.07924760132997427,No Explanation
502,False,0.41420549986141647,No Explanation
503,False,0.11673935343063327,No Explanation
504,True,0.2706882150698776,No Explanation
505,False,0.2563870510927162,No Explanation
506,False,0.24619488767549624,No Explanation
507,False,0.2287287941488865,No Explanation
508,False,0.06392944949209746,No Explanation
509,False,0.28481222766887593,No Explanation
510,False,0.11118041509050221,No Explanation
511,False,0.0374688582717613,No Explanation
512,False,0.12281905133261069,No Explanation
513,False,0.12090721128927685,No Explanation
514,False,0.12195905878201672,No Explanation
515,False,0.04909522598669815,No Explanation
516,False,0.3058420575834133,No Explanation
517,False,0.04568438157520514,No Explanation
518,True,0.18416752674039966,No Explanation
519,True,0.15835268919524645,No Explanation
520,False,0.09253524803620775,No Explanation
521,False,0.18547681622654488,No Explanation
522,False,0.1639831335424416,No Explanation
523,False,0.3572659080633546,No Explanation
524,False,0.11130552893845896,No Explanation
525,False,0.10789689835794992,No Explanation
526,False,0.1856853106956079,No Explanation
527,False,0.1966735321151269,No Explanation
528,False,0.3463113198713613,No Explanation
529,False,0.19714416843084528,No Explanation
530,False,0.40272620705313933,No Explanation
531,False,0.3071617746960494,No Explanation
532,False,0.14647785401509258,No Explanation
533,False,0.10565929856752522,No Explanation
534,False,0.2024399084872912,No Explanation
535,False,0.09549594502889507,No Explanation
536,False,0.20060258562388245,No Explanation
537,False,0.234024821285415,No Explanation
538,False,0.12986073814273397,No Explanation
539,False,0.2938024649330376,No Explanation
540,False,0.04643322891497353,No Explanation
541,False,0.275737796452903,No Explanation
542,False,0.40953660514167284,No Explanation
543,False,0.043364223184037785,No Explanation
544,False,0.07886908185488091,No Explanation
545,False,0.16753989403206276,No Explanation
546,False,0.15611283588077926,No Explanation
547,False,0.07307604177556122,No Explanation
548,False,0.12893735736993378,No Explanation
549,True,0.2491239067227007,No Explanation
550,False,0.3367508757180843,No Explanation
551,False,0.24175613320025793,No Explanation
552,False,0.08856338475105578,No Explanation
553,False,0.06718480977499144,No Explanation
554,False,0.15152035645281606,No Explanation
555,False,0.054804611367310026,No Explanation
556,True,0.1567466465804679,No Explanation
557,False,0.1759418085584143,No Explanation
558,False,0.29856711126193336,No Explanation
559,False,0.17178245542653847,No Explanation
560,True,0.34904944297183127,No Explanation
561,False,0.05456195073659014,No Explanation
562,False,0.10532230490087562,No Explanation
563,False,0.21449413378039398,No Explanation
564,False,0.05335858476865035,No Explanation
565,False,0.32966950811877693,No Explanation
566,False,0.10617082286585795,No Explanation
567,False,0.15122991659935536,No Explanation
568,False,0.18259253722909435,No Explanation
569,False,0.09567523769605457,No Explanation
570,False,0.18359955395932198,No Explanation
571,False,0.23097785519952832,No Explanation
572,False,0.06305076742309813,No Explanation
573,True,0.1192590124701714,No Explanation
574,False,0.05946030725042371,No Explanation
575,False,0.13233696210572543,No Explanation
576,False,0.30096456691127804,No Explanation
577,False,0.08016333665643585,No Explanation
578,False,0.12085471501582316,No Explanation
579,False,0.044828105730281134,No Explanation
580,False,0.028047600530987378,No Explanation
581,False,0.2087905473757894,No Explanation
582,False,0.2205292442080385,No Explanation
583,False,0.14941459471601862,No Explanation
584,False,0.18841676608290595,No Explanation
585,False,0.24996998213412752,No Explanation
586,False,0.2540563320214162,No Explanation
587,False,0.14055977697599353,No Explanation
588,False,0.21432869532490753,No Explanation
589,False,0.030414165583715406,No Explanation
590,False,0.33348606574036266,No Explanation
591,False,0.3202065639211436,No Explanation
592,True,0.19054284628000775,No Explanation
593,False,0.182941409705685,No Explanation
594,False,0.09289155472887324,No Explanation
595,False,0.1678017433037461,No Explanation
596,False,0.13514906589850026,No Explanation
597,False,0.1322357159648926,No Explanation
598,False,0.24951151555555717,No Explanation
599,False,0.09820665092466568,No Explanation
600,False,0.3181785104080049,No Explanation
601,False,0.11579027131115692,No Explanation
602,False,0.140266698538024,No Explanation
603,True,0.09614196164792269,No Explanation
604,False,0.19108931262432446,No Explanation
605,False,0.27072371762444064,No Explanation
606,False,0.04271680276970812,No Explanation
607,False,0.06710470967084788,No Explanation
608,False,0.10034368739335328,No Explanation
609,False,0.15127344827755848,No Explanation
610,False,0.08410302851284995,No Explanation
611,False,0.2807824480908506,No Explanation
612,False,0.19289772515106227,No Explanation
613,False,0.21562036131088025,No Explanation
614,False,0.2158857693290904,No Explanation
615,True,0.08453754697592623,No Explanation
616,False,0.13196595639472233,No Explanation
617,False,0.09304392215458952,No Explanation
618,False,0.24429901746945906,No Explanation
619,False,0.11607675614509352,No Explanation
620,True,0.25086533882590956,No Explanation
621,False,0.10782143393750845,No Explanation
622,False,0.06033601031766043,No Explanation
623,False,0.21787404003996794,No Explanation
624,False,0.1618154779758182,No Explanation
625,False,0.1234583386483914,No Explanation
626,False,0.13694375102731154,No Explanation
627,False,0.17090410736824505,No Explanation
628,False,0.15492354034932937,No Explanation
629,False,0.10659555836133615,No Explanation
630,False,0.17820923926068552,No Explanation
631,False,0.06573817640442152,No Explanation
632,False,0.11938859875274785,No Explanation
633,True,0.4335973066764242,No Explanation
634,False,0.06144426429879547,No Explanation
635,False,0.3020582838072715,No Explanation
636,False,0.5464081816673121,emp_length
636,False,0.5464081816673121,dti
636,False,0.5464081816673121,purpose
636,False,0.5464081816673121,loan_amnt
637,False,0.24847636577978502,No Explanation
638,False,0.14417459891083742,No Explanation
639,True,0.3223603395201785,No Explanation
640,False,0.19647632793358136,No Explanation
641,False,0.18055923320431103,No Explanation
642,False,0.1278721424538516,No Explanation
643,False,0.24044519951009038,No Explanation
644,False,0.44961146401491797,No Explanation
645,False,0.4414424154352419,No Explanation
646,False,0.2162224703357694,No Explanation
647,False,0.3410749346085621,No Explanation
648,False,0.09410348288741506,No Explanation
649,False,0.06145392342254843,No Explanation
650,False,0.32472516606344964,No Explanation
651,False,0.13250917627920572,No Explanation
652,False,0.25258676852240564,No Explanation
653,False,0.1223525265858954,No Explanation
654,True,0.2931033296436642,No Explanation
655,False,0.15995508407584055,No Explanation
656,False,0.037759861280286175,No Explanation
657,True,0.0713627621059331,No Explanation
658,True,0.2741987053424955,No Explanation
659,False,0.1421702750864649,No Explanation
660,False,0.20931888405772317,No Explanation
661,False,0.05233633224618091,No Explanation
662,False,0.024589491732749557,No Explanation
663,False,0.15154114143508227,No Explanation
664,False,0.07410608660707088,No Explanation
665,False,0.4153281334666211,No Explanation
666,True,0.2128716701775663,No Explanation
667,False,0.2706417027668404,No Explanation
668,False,0.10972222424104473,No Explanation
669,False,0.13032417147030634,No Explanation
670,False,0.1060634513653553,No Explanation
671,False,0.3992476153503954,No Explanation
672,False,0.17213489016222708,No Explanation
673,False,0.32390206123698706,No Explanation
674,False,0.13507082055970107,No Explanation
675,False,0.030467340102076176,No Explanation
676,False,0.1645917666005367,No Explanation
677,False,0.3111541639464901,No Explanation
678,False,0.12162432639455811,No Explanation
679,False,0.11090774235016265,No Explanation
680,False,0.1326019688041866,No Explanation
681,False,0.0949575374349648,No Explanation
682,False,0.07455825353632418,No Explanation
683,False,0.3346846982735098,No Explanation
684,False,0.17366544926620978,No Explanation
685,False,0.1994506546267321,No Explanation
686,False,0.14068482912453956,No Explanation
687,False,0.11091352846025734,No Explanation
688,False,0.2943329019013698,No Explanation
689,True,0.47895994523706426,No Explanation
690,False,0.14039304361427474,No Explanation
691,False,0.21141823640656907,No Explanation
692,False,0.20576082632151985,No Explanation
693,False,0.23105919948982223,No Explanation
694,False,0.10450468719629173,No Explanation
695,False,0.24939567378479935,No Explanation
696,False,0.18487183618082087,No Explanation
697,False,0.1987142093688945,No Explanation
698,True,0.0805840399283653,No Explanation
699,False,0.18630235659833988,No Explanation
700,False,0.09918195496288355,No Explanation
701,False,0.15522233296525112,No Explanation
702,False,0.12086863288981146,No Explanation
703,False,0.07825784193739159,No Explanation
704,False,0.08888422538451672,No Explanation
705,False,0.20939072801298245,No Explanation
706,False,0.2997411128579094,No Explanation
707,False,0.0445804649991895,No Explanation
708,False,0.33542811024884917,No Explanation
709,False,0.0932753712425945,No Explanation
710,True,0.11803317126972766,No Explanation
711,False,0.15139041638258036,No Explanation
712,False,0.11100711441092975,No Explanation
713,False,0.10195151251504625,No Explanation
714,False,0.101121260881214,No Explanation
715,True,0.3809618925309746,No Explanation
716,False,0.13203463604670237,No Explanation
717,False,0.5134625653161304,No Explanation
718,False,0.048892895225614026,No Explanation
719,False,0.16416907454719232,No Explanation
720,False,0.05798192380637372,No Explanation
721,False,0.22559049322102667,No Explanation
722,False,0.039639190804705945,No Explanation
723,False,0.14564463714933004,No Explanation
724,False,0.16175187620374495,No Explanation
725,True,0.21122064840863203,No Explanation
